date,home_team,away_team,team,scorer,minute,own_goal,penalty
2013-06-07,147,237,237,Denys Harmash,51.0,0,0
2013-06-07,147,237,237,Yevhen Konoplyanka,77.0,0,0
2013-06-07,147,237,237,Artem Fedetskiy,84.0,0,0
2013-06-07,147,237,237,Roman Bezus,90.0,0,0
2013-06-07,173,46,46,Eduardo Vargas,41.0,0,0
2013-06-07,173,46,46,Arturo Vidal,56.0,0,0
2013-06-07,173,46,173,Roque Santa Cruz,87.0,0,0
2013-06-07,174,64,174,Claudio Pizarro,11.0,0,0
2013-06-07,178,184,178,Hélder Postiga,9.0,0,0
2013-06-07,105,72,105,Robbie Keane,5.0,0,0
2013-06-07,105,72,105,Robbie Keane,55.0,0,0
2013-06-07,105,72,105,Robbie Keane,81.0,0,0
2013-06-07,214,83,83,Asamoah Gyan,20.0,0,0
2013-06-07,214,83,214,Mudather El Tahir,26.0,0,1
2013-06-07,214,83,83,Asamoah Gyan,57.0,0,0
2013-06-07,214,83,83,Sulley Muntari,83.0,0,0
2013-06-08,7,197,197,Papiss Cissé,23.0,0,0
2013-06-08,7,197,7,Guilherme Afonso,51.0,0,0
2013-06-08,44,208,208,Bernard Parker,26.0,0,0
2013-06-08,44,208,208,Siphiwe Tshabalala,41.0,0,0
2013-06-08,44,208,208,Katlego Mashego,90.0,0,0
2013-06-08,80,109,109,Lacina Traoré,12.0,0,0
2013-06-08,80,109,109,Wilfried Bony,61.0,0,0
2013-06-08,80,109,109,Yaya Touré,89.0,0,0
2013-06-08,149,223,223,Amri Kiemba,26.0,0,0
2013-06-08,149,223,149,Abderrazak Hamdallah,39.0,0,1
2013-06-08,149,223,149,Youssef El-Arabi,51.0,0,0
2013-06-08,201,230,201,Kei Kamara,38.0,0,0
2013-06-08,201,230,230,Oussama Darragi,55.0,0,1
2013-06-08,201,230,201,Sheriff Suma,70.0,0,0
2013-06-08,201,230,230,Fakhreddine Ben Youssef,89.0,0,0
2013-06-08,219,57,219,Haris Seferovic,90.0,0,0
2013-06-08,236,124,236,Tony Mawejje,4.0,0,0
2013-06-08,251,123,251,Jacob Mulenga,36.0,0,0
2013-06-08,251,123,251,Christopher Katongo,61.0,0,0
2013-06-08,251,123,251,Jacob Mulenga,63.0,0,0
2013-06-08,251,123,251,Collins Mbesuma,83.0,0,0
2013-06-09,24,4,24,Rudy Gestede,31.0,0,0
2013-06-09,24,4,4,Islam Slimani,38.0,0,0
2013-06-09,24,4,4,Islam Slimani,42.0,0,0
2013-06-09,24,4,4,Nabil Ghilas,78.0,0,0
2013-06-09,92,150,92,Mohamed Yattara,15.0,0,0
2013-06-09,92,150,92,Sadio Diallo,33.0,0,0
2013-06-09,92,150,150,Domingues,44.0,0,1
2013-06-09,92,150,92,Sadio Diallo,45.0,0,1
2013-06-09,92,150,92,Ibrahima Traoré,76.0,0,0
2013-06-09,92,150,92,Mohammed Diarra,81.0,0,0
2013-06-09,92,150,92,Mohamed Yattara,90.0,0,0
2013-06-09,135,185,185,Meddie Kagere,33.0,0,0
2013-06-09,135,185,135,Mahamadou N'Diaye,78.0,0,0
2013-06-09,160,37,37,Jonathan Pitroipa,80.0,0,0
2013-06-09,252,65,65,Mohamed Aboutrika,5.0,0,0
2013-06-09,252,65,252,Knowledge Musona,21.0,0,0
2013-06-09,252,65,65,Mohamed Salah,40.0,0,0
2013-06-09,252,65,65,Mohamed Salah,76.0,0,0
2013-06-09,252,65,252,Lincoln Zvasiya,81.0,0,0
2013-06-09,252,65,65,Mohamed Salah,83.0,0,0
2013-06-11,14,113,14,Mark Bresciano,15.0,0,0
2013-06-11,14,113,14,Tim Cahill,61.0,0,0
2013-06-11,14,113,14,Robbie Kruse,76.0,0,0
2013-06-11,14,113,14,Lucas Neill,84.0,0,0
2013-06-11,21,74,74,Teemu Pukki,24.0,0,0
2013-06-11,21,74,21,Dmitry Verkhovtsov,85.0,0,0
2013-06-11,46,27,46,Eduardo Vargas,16.0,0,0
2013-06-11,46,27,46,Alexis Sánchez,17.0,0,0
2013-06-11,46,27,27,Marcelo Martins Moreno,32.0,0,0
2013-06-11,46,27,46,Arturo Vidal,90.0,0,0
2013-06-11,50,174,50,Radamel Falcao,12.0,0,1
2013-06-11,50,174,50,Teófilo Gutiérrez,45.0,0,0
2013-06-11,60,12,12,Yura Movsisyan,1.0,0,0
2013-06-11,60,12,12,Aras Özbiliz,19.0,0,0
2013-06-11,60,12,12,Yura Movsisyan,59.0,0,0
2013-06-11,60,12,12,Henrikh Mkhitaryan,82.0,0,0
2013-06-11,64,11,11,Sergio Agüero,4.0,0,1
2013-06-11,64,11,64,Segundo Castillo,17.0,0,0
2013-06-11,97,110,97,Boniek García,10.0,0,0
2013-06-11,97,110,97,Roger Rojas,88.0,0,0
2013-06-11,103,122,103,Mohammad Reza Khalatbari,39.0,0,0
2013-06-11,103,122,103,Javad Nekounam,45.0,0,0
2013-06-11,103,122,103,Reza Ghoochannejhad,46.0,0,0
2013-06-11,103,122,103,Javad Nekounam,86.0,0,0
2013-06-11,104,111,111,Shinji Okazaki,89.0,0,0
2013-06-11,210,243,210,Akmal Shorakhmedov,43.0,1,0
2013-06-11,218,72,218,Zlatan Ibrahimović,35.0,0,0
2013-06-11,218,72,218,Zlatan Ibrahimović,82.0,0,1
2013-06-11,240,171,240,Jozy Altidore,36.0,0,0
2013-06-11,240,171,240,Eddie Johnson,53.0,0,0
2013-06-11,246,242,242,Edinson Cavani,27.0,0,0
2013-06-12,132,115,132,Robin Ngalande,47.0,0,0
2013-06-12,132,115,115,Andrew Murunga,53.0,0,0
2013-06-12,132,115,132,Robert Ng'ambi,81.0,0,0
2013-06-12,132,115,115,Moses Chavula,88.0,1,0
2013-06-12,152,161,152,Deon Kavendji,77.0,0,0
2013-06-12,152,161,161,Godfrey Oboabona,82.0,0,0
2013-06-14,125,226,125,Faisal Al Badri,7.0,0,1
2013-06-14,125,226,125,Komlan Amewou,17.0,1,0
2013-06-15,30,44,44,Nicaise Zimbori-Auzingoni,29.0,0,0
2013-06-15,30,44,30,Jerome Ramatlhakwane,37.0,0,1
2013-06-15,30,44,44,Nicaise Zimbori-Auzingoni,50.0,0,0
2013-06-15,30,44,30,Mogakolodi Ngele,74.0,0,0
2013-06-15,30,44,30,Ofentse Nato,86.0,0,0
2013-06-15,32,111,32,Neymar,3.0,0,0
2013-06-15,32,111,32,Paulinho,48.0,0,0
2013-06-15,32,111,32,Jô,90.0,0,0
2013-06-15,42,201,42,Héldon Ramos,13.0,0,0
2013-06-15,269,37,37,Aristide Bancé,38.0,0,0
2013-06-15,79,160,160,Yacouba Ali,14.0,0,0
2013-06-15,79,160,79,Pierre-Emerick Aubameyang,42.0,0,1
2013-06-15,79,160,79,Pierre-Emerick Aubameyang,87.0,0,1
2013-06-15,79,160,79,Pierre-Emerick Aubameyang,90.0,0,1
2013-06-15,79,160,79,Bruno Ecuele Manga,90.0,0,0
2013-06-15,149,80,149,Abdelaziz Barrada,3.0,0,0
2013-06-15,149,80,149,Younès Belhanda,51.0,0,0
2013-06-15,236,7,7,Job,57.0,0,0
2013-06-15,236,7,236,Emmanuel Okwi,83.0,0,0
2013-06-15,236,7,236,Tony Mawejje,89.0,0,0
2013-06-15,251,214,251,Jacob Mulenga,69.0,0,0
2013-06-15,251,214,214,Salah Ibrahim,70.0,0,0
2013-06-16,67,230,67,Juvenal Edjogo-Owono,36.0,0,1
2013-06-16,67,230,230,Oussama Darragi,64.0,0,1
2013-06-16,70,208,208,Bernard Parker,34.0,0,0
2013-06-16,70,208,70,Getaneh Kebede,43.0,0,0
2013-06-16,70,208,70,Bernard Parker,70.0,1,0
2013-06-16,92,252,92,Mohamed Yattara,37.0,0,0
2013-06-16,123,83,83,John Boye,45.0,0,0
2013-06-16,123,83,83,Asamoah Gyan,82.0,0,0
2013-06-16,124,197,197,Papiss Cissé,18.0,0,1
2013-06-16,124,197,197,Papiss Cissé,53.0,0,0
2013-06-16,135,24,24,Stéphane Sessègnon,7.0,0,0
2013-06-16,135,24,135,Mamadou Samassa,14.0,0,1
2013-06-16,135,24,24,Razak Omotoyossi,31.0,0,0
2013-06-16,135,24,135,Cheick Diabaté,69.0,0,0
2013-06-16,142,108,108,Andrea Pirlo,27.0,0,0
2013-06-16,142,108,142,Javier Hernández,34.0,0,1
2013-06-16,142,108,108,Mario Balotelli,78.0,0,0
2013-06-16,150,65,65,Mohamed Salah,40.0,0,0
2013-06-16,185,4,4,Saphir Sliti Taïder,51.0,0,0
2013-06-16,212,242,212,Pedro,20.0,0,0
2013-06-16,212,242,212,Roberto Soldado,32.0,0,0
2013-06-16,212,242,242,Luis Suárez,88.0,0,0
2013-06-16,223,109,223,Amri Kiemba,2.0,0,0
2013-06-16,223,109,109,Lacina Traoré,13.0,0,0
2013-06-16,223,109,109,Yaya Touré,23.0,0,0
2013-06-16,223,109,223,Thomas Ulimwengu,34.0,0,0
2013-06-16,223,109,109,Yaya Touré,43.0,0,1
2013-06-16,223,109,109,Wilfried Bony,90.0,0,0
2013-06-17,335,161,161,Nicolas Vallar,5.0,1,0
2013-06-17,335,161,161,Nnamdi Oduamadi,10.0,0,0
2013-06-17,335,161,161,Nnamdi Oduamadi,26.0,0,0
2013-06-17,335,161,335,Jonathan Tehau,54.0,0,0
2013-06-17,335,161,161,Jonathan Tehau,69.0,1,0
2013-06-17,335,161,161,Nnamdi Oduamadi,76.0,0,0
2013-06-17,335,161,161,Uwa Elderson Echiéjilé,80.0,0,0
2013-06-18,14,104,14,Joshua Kennedy,83.0,0,0
2013-06-18,53,171,53,Bryan Ruiz,49.0,0,0
2013-06-18,53,171,53,Celso Borges,52.0,0,0
2013-06-18,113,167,113,Ahmad Hayel,58.0,0,0
2013-06-18,210,103,103,Reza Ghoochannejhad,60.0,0,0
2013-06-18,240,97,240,Jozy Altidore,73.0,0,0
2013-06-18,243,180,180,Abdulgadir Ilyas Bakur,37.0,0,0
2013-06-18,243,180,243,Bahodir Nasimov,61.0,0,0
2013-06-18,243,180,243,Oleg Zoteev,72.0,0,0
2013-06-18,243,180,243,Bahodir Nasimov,74.0,0,0
2013-06-18,243,180,243,Odil Ahmedov,87.0,0,0
2013-06-18,243,180,243,Ulugbek Bakayev,90.0,0,0
2013-06-19,32,142,32,Neymar,9.0,0,0
2013-06-19,32,142,32,Jô,90.0,0,0
2013-06-19,108,111,111,Keisuke Honda,21.0,0,1
2013-06-19,108,111,111,Shinji Kagawa,33.0,0,0
2013-06-19,108,111,108,Daniele De Rossi,41.0,0,0
2013-06-19,108,111,108,Atsuto Uchida,50.0,1,0
2013-06-19,108,111,108,Mario Balotelli,52.0,0,1
2013-06-19,108,111,111,Shinji Okazaki,69.0,0,0
2013-06-19,108,111,108,Sebastian Giovinco,86.0,0,0
2013-06-20,161,242,242,Diego Lugano,19.0,0,0
2013-06-20,161,242,161,Mikel John Obi,37.0,0,0
2013-06-20,161,242,242,Diego Forlán,51.0,0,0
2013-06-20,212,335,212,Fernando Torres,5.0,0,0
2013-06-20,212,335,212,David Silva,31.0,0,0
2013-06-20,212,335,212,Fernando Torres,33.0,0,0
2013-06-20,212,335,212,David Villa,39.0,0,0
2013-06-20,212,335,212,David Villa,49.0,0,0
2013-06-20,212,335,212,Fernando Torres,57.0,0,0
2013-06-20,212,335,212,David Villa,64.0,0,0
2013-06-20,212,335,212,Juan Mata,66.0,0,0
2013-06-20,212,335,212,Fernando Torres,78.0,0,0
2013-06-20,212,335,212,David Silva,89.0,0,0
2013-06-22,32,108,32,Dante,45.0,0,0
2013-06-22,32,108,108,Emanuele Giaccherini,51.0,0,0
2013-06-22,32,108,32,Neymar,55.0,0,0
2013-06-22,32,108,32,Fred,66.0,0,0
2013-06-22,32,108,108,Giorgio Chiellini,71.0,0,0
2013-06-22,32,108,32,Fred,89.0,0,0
2013-06-22,111,142,142,Javier Hernández,54.0,0,0
2013-06-22,111,142,142,Javier Hernández,66.0,0,0
2013-06-22,111,142,111,Shinji Okazaki,86.0,0,0
2013-06-23,161,212,212,Jordi Alba,3.0,0,0
2013-06-23,161,212,212,Fernando Torres,62.0,0,0
2013-06-23,161,212,212,Jordi Alba,88.0,0,0
2013-06-23,242,335,242,Abel Hernández,2.0,0,0
2013-06-23,242,335,242,Abel Hernández,24.0,0,0
2013-06-23,242,335,242,Diego Pérez,27.0,0,0
2013-06-23,242,335,242,Abel Hernández,45.0,0,0
2013-06-23,242,335,242,Nicolás Lodeiro,61.0,0,0
2013-06-23,242,335,242,Abel Hernández,67.0,0,1
2013-06-23,242,335,242,Luis Suárez,82.0,0,0
2013-06-23,242,335,242,Luis Suárez,90.0,0,0
2013-06-26,32,242,32,Fred,41.0,0,0
2013-06-26,32,242,242,Edinson Cavani,48.0,0,0
2013-06-26,32,242,32,Paulinho,86.0,0,0
2013-06-30,32,212,32,Fred,2.0,0,0
2013-06-30,32,212,32,Neymar,44.0,0,0
2013-06-30,32,212,32,Fred,48.0,0,0
2013-06-30,242,108,108,Davide Astori,24.0,0,0
2013-06-30,242,108,242,Edinson Cavani,58.0,0,0
2013-06-30,242,108,108,Alessandro Diamanti,73.0,0,0
2013-06-30,242,108,242,Edinson Cavani,78.0,0,0
2013-07-07,41,138,138,Fabrice Reuperné,90.0,0,0
2013-07-07,142,171,171,Gabriel Torres,7.0,0,1
2013-07-07,142,171,142,Marco Fabián,45.0,0,0
2013-07-07,142,171,171,Gabriel Torres,48.0,0,0
2013-07-08,66,229,229,Keon Daniel,11.0,0,0
2013-07-08,66,229,66,Rodolfo Zelaya,22.0,0,0
2013-07-08,66,229,66,Rodolfo Zelaya,69.0,0,0
2013-07-08,66,229,229,Kenwyne Jones,73.0,0,0
2013-07-08,95,97,97,Rony Martínez,4.0,0,0
2013-07-08,95,97,97,Marvin Chávez,78.0,0,0
2013-07-09,53,55,53,Michael Barrantes,52.0,0,0
2013-07-09,53,55,53,Jairo Arrieta,71.0,0,0
2013-07-09,53,55,53,Michael Barrantes,77.0,0,0
2013-07-09,240,23,240,Chris Wondolowski,12.0,0,0
2013-07-09,240,23,240,Chris Wondolowski,37.0,0,0
2013-07-09,240,23,23,Ian Gaynair,40.0,0,0
2013-07-09,240,23,240,Chris Wondolowski,41.0,0,0
2013-07-09,240,23,240,Stuart Holden,58.0,0,0
2013-07-09,240,23,240,Michael Orozco,72.0,0,0
2013-07-09,240,23,240,Landon Donovan,76.0,0,1
2013-07-11,142,41,142,Raúl Jiménez,42.0,0,0
2013-07-11,142,41,142,Marco Fabián,57.0,0,1
2013-07-11,171,138,171,Gabriel Torres,85.0,0,1
2013-07-12,97,66,97,Jorge Claros,90.0,0,0
2013-07-12,229,95,95,Jean-Eudes Maurice,16.0,0,0
2013-07-12,229,95,95,Jean-Eudes Maurice,53.0,0,0
2013-07-13,53,23,53,Dalton Eiley,49.0,1,0
2013-07-13,240,55,55,José Ciprian Alfonso,36.0,0,0
2013-07-13,240,55,240,Landon Donovan,45.0,0,1
2013-07-13,240,55,240,Joe Corona,57.0,0,0
2013-07-13,240,55,240,Chris Wondolowski,66.0,0,0
2013-07-13,240,55,240,Chris Wondolowski,85.0,0,0
2013-07-14,138,142,142,Marco Fabián,21.0,0,0
2013-07-14,138,142,142,Luis Montes,34.0,0,0
2013-07-14,138,142,138,Kévin Parsemain,43.0,0,1
2013-07-14,138,142,142,Miguel Ángel Ponce,90.0,0,0
2013-07-15,66,95,66,Rodolfo Zelaya,76.0,0,0
2013-07-15,97,229,229,Kenwyne Jones,48.0,0,1
2013-07-15,97,229,229,Kevin Molino,67.0,0,0
2013-07-16,55,23,55,Ariel Martínez,38.0,0,0
2013-07-16,55,23,55,Ariel Martínez,61.0,0,0
2013-07-16,55,23,55,Ariel Martínez,84.0,0,0
2013-07-16,55,23,55,Yénier Márquez,90.0,0,0
2013-07-16,240,53,240,Brek Shea,82.0,0,0
2013-07-20,142,229,142,Raúl Jiménez,84.0,0,0
2013-07-20,171,55,55,José Ciprian Alfonso,21.0,0,0
2013-07-20,171,55,171,Gabriel Torres,25.0,0,1
2013-07-20,171,55,171,Gabriel Torres,37.0,0,0
2013-07-20,171,55,171,Carlos Gabriel Rodríguez,68.0,0,0
2013-07-20,171,55,171,Blas Pérez,78.0,0,0
2013-07-20,171,55,171,Jairo Jiménez,85.0,0,0
2013-07-20,171,55,171,Blas Pérez,88.0,0,0
2013-07-21,97,53,97,Andy Najar,49.0,0,0
2013-07-21,240,66,240,Clarence Goodson,21.0,0,0
2013-07-21,240,66,240,Joe Corona,29.0,0,0
2013-07-21,240,66,66,Rodolfo Zelaya,39.0,0,1
2013-07-21,240,66,240,Eddie Johnson,60.0,0,0
2013-07-21,240,66,240,Landon Donovan,78.0,0,0
2013-07-21,240,66,240,Mikkel Diskerud,83.0,0,0
2013-07-24,171,142,171,Blas Pérez,13.0,0,0
2013-07-24,171,142,142,Luis Montes,26.0,0,0
2013-07-24,171,142,171,Román Torres,61.0,0,0
2013-07-24,240,97,240,Eddie Johnson,11.0,0,0
2013-07-24,240,97,240,Landon Donovan,27.0,0,0
2013-07-24,240,97,97,Nery Medina,52.0,0,0
2013-07-24,240,97,240,Landon Donovan,53.0,0,0
2013-07-28,240,171,240,Brek Shea,69.0,0,0
2013-08-14,329,184,329,Martin Paterson,43.0,0,0
2013-09-06,29,204,204,Viktor Pečovský,77.0,0,0
2013-09-06,46,246,46,Eduardo Vargas,10.0,0,0
2013-09-06,46,246,46,Marcos González,29.0,0,0
2013-09-06,46,246,46,Arturo Vidal,85.0,0,0
2013-09-06,50,64,50,James Rodríguez,30.0,0,0
2013-09-06,53,240,53,Jhonny Acosta,2.0,0,0
2013-09-06,53,240,53,Celso Borges,9.0,0,0
2013-09-06,53,240,240,Clint Dempsey,43.0,0,1
2013-09-06,53,240,53,Joel Campbell,75.0,0,0
2013-09-06,58,12,12,Karlen Mkrtchyan,30.0,0,0
2013-09-06,58,12,58,Tomáš Rosický,70.0,0,0
2013-09-06,58,12,12,Gevorg Ghazaryan,90.0,0,0
2013-09-06,298,144,298,Steven Gerrard,12.0,0,0
2013-09-06,298,144,298,Rickie Lambert,26.0,0,0
2013-09-06,298,144,298,Danny Welbeck,45.0,0,0
2013-09-06,298,144,298,Danny Welbeck,50.0,0,0
2013-09-06,69,155,155,Arjen Robben,2.0,0,0
2013-09-06,69,155,69,Konstantin Vassiljev,18.0,0,0
2013-09-06,69,155,69,Konstantin Vassiljev,57.0,0,0
2013-09-06,69,155,155,Robin van Persie,90.0,0,1
2013-09-06,74,212,212,Jordi Alba,19.0,0,0
2013-09-06,74,212,212,Álvaro Negredo,86.0,0,0
2013-09-06,82,15,82,Miroslav Klose,33.0,0,0
2013-09-06,82,15,82,Toni Kroos,51.0,0,0
2013-09-06,82,15,82,Thomas Müller,88.0,0,0
2013-09-06,83,251,83,Abdul Majeed Waris,17.0,0,0
2013-09-06,83,251,83,Kwadwo Asamoah,60.0,0,0
2013-09-06,83,251,251,Nathan Sinkala,71.0,0,0
2013-09-06,108,36,108,Alberto Gilardino,38.0,0,0
2013-09-06,113,243,113,Mussab Al-Laham,30.0,0,0
2013-09-06,113,243,243,Server Djeparov,35.0,0,0
2013-09-06,114,72,72,Fróði Benjaminsen,23.0,0,0
2013-09-06,114,72,114,Kairat Nurdauletov,49.0,0,1
2013-09-06,114,72,114,Andrei Finonchenko,63.0,0,0
2013-09-06,121,127,121,Nauris Bulvītis,20.0,0,0
2013-09-06,121,127,121,Artūrs Zjuzins,42.0,0,0
2013-09-06,121,127,127,Deivydas Matulevičius,44.0,0,0
2013-09-06,126,85,85,Konstantinos Mitroglou,72.0,0,0
2013-09-06,136,60,60,Leon Andreasen,2.0,0,0
2013-09-06,136,60,136,Clayton Failla,38.0,0,0
2013-09-06,136,60,60,Ryan Camilleri,52.0,1,0
2013-09-06,142,97,142,Oribe Peralta,6.0,0,0
2013-09-06,142,97,97,Jerry Bengtson,63.0,0,0
2013-09-06,142,97,97,Carlo Costly,66.0,0,0
2013-09-06,256,281,256,Ivan Trichkovski,20.0,0,0
2013-09-06,256,281,281,Aaron Ramsey,39.0,0,1
2013-09-06,256,281,256,Aleksandar Trajkovski,80.0,0,0
2013-09-06,329,178,178,Bruno Alves,21.0,0,0
2013-09-06,329,178,329,Gareth McAuley,36.0,0,0
2013-09-06,329,178,329,Jamie Ward,52.0,0,0
2013-09-06,329,178,178,Cristiano Ronaldo,68.0,0,0
2013-09-06,329,178,178,Cristiano Ronaldo,77.0,0,0
2013-09-06,329,178,178,Cristiano Ronaldo,83.0,0,0
2013-09-06,166,57,166,Tarik Elyounoussi,43.0,0,0
2013-09-06,166,57,166,Joshua King,66.0,0,0
2013-09-06,173,27,173,Jonathan Fabbro,16.0,0,0
2013-09-06,173,27,173,Roque Santa Cruz,47.0,0,0
2013-09-06,173,27,173,Richard Ortiz,80.0,0,0
2013-09-06,173,27,173,Gustavo Gómez,83.0,0,0
2013-09-06,174,242,242,Luis Suárez,43.0,0,1
2013-09-06,174,242,242,Luis Suárez,67.0,0,0
2013-09-06,174,242,174,Jefferson Farfán,84.0,0,0
2013-09-06,177,147,147,Dejan Damjanović,11.0,0,0
2013-09-06,177,147,177,Robert Lewandowski,16.0,0,0
2013-09-06,105,218,105,Robbie Keane,22.0,0,0
2013-09-06,105,218,218,Johan Elmander,33.0,0,0
2013-09-06,105,218,218,Anders Svensson,57.0,0,0
2013-09-06,183,99,183,Ciprian Marica,2.0,0,0
2013-09-06,183,99,183,Mihai Pintilii,31.0,0,0
2013-09-06,183,99,183,Cristian Tănase,88.0,0,0
2013-09-06,184,128,184,Aleksandr Kokorin,1.0,0,0
2013-09-06,184,128,184,Aleksandr Kokorin,36.0,0,0
2013-09-06,184,128,184,Aleksandr Kerzhakov,59.0,0,0
2013-09-06,184,128,184,Aleksandr Samedov,90.0,0,0
2013-09-06,184,128,128,Aurélien Joachim,90.0,0,0
2013-09-06,293,22,22,Steven Defour,34.0,0,0
2013-09-06,293,22,22,Kevin Mirallas,89.0,0,0
2013-09-06,198,54,54,Mario Mandžukić,53.0,0,0
2013-09-06,198,54,198,Aleksandar Mitrović,66.0,0,0
2013-09-06,205,3,205,Kevin Kampl,19.0,0,0
2013-09-06,219,100,100,Jóhann Berg Guðmundsson,3.0,0,0
2013-09-06,219,100,219,Stephan Lichtsteiner,15.0,0,0
2013-09-06,219,100,219,Fabian Schär,27.0,0,0
2013-09-06,219,100,219,Stephan Lichtsteiner,30.0,0,0
2013-09-06,219,100,219,Blerim Džemaili,54.0,0,1
2013-09-06,219,100,100,Kolbeinn Sigþórsson,56.0,0,0
2013-09-06,219,100,100,Jóhann Berg Guðmundsson,68.0,0,0
2013-09-06,219,100,100,Jóhann Berg Guðmundsson,90.0,0,0
2013-09-06,231,6,231,Umut Bulut,35.0,0,0
2013-09-06,231,6,231,Umut Bulut,39.0,0,0
2013-09-06,231,6,231,Burak Yılmaz,64.0,0,0
2013-09-06,231,6,231,Umut Bulut,67.0,0,0
2013-09-06,231,6,231,Arda Turan,90.0,0,0
2013-09-06,237,194,237,Marko Dević,11.0,0,0
2013-09-06,237,194,237,Yevhen Seleznyov,26.0,0,0
2013-09-06,237,194,237,Edmar Halovskyi de Lacerda,32.0,0,0
2013-09-06,237,194,237,Yevhen Khacheridi,45.0,0,0
2013-09-06,237,194,237,Yevhen Konoplyanka,50.0,0,0
2013-09-06,237,194,237,Yevhen Khacheridi,54.0,0,0
2013-09-06,237,194,237,Roman Bezus,63.0,0,0
2013-09-06,237,194,237,Artem Fedetskiy,74.0,0,0
2013-09-06,237,194,237,Yaroslav Rakytskiy,90.0,0,0
2013-09-07,7,124,7,Guedes Lupapa,2.0,0,0
2013-09-07,7,124,7,Mabululu,48.0,0,0
2013-09-07,7,124,7,Guilherme Afonso,61.0,0,0
2013-09-07,7,124,7,Abdul Nzayinawo,64.0,0,0
2013-09-07,7,124,124,Marcus Macauley,79.0,0,0
2013-09-07,37,79,37,Préjuce Nakoulma,53.0,0,0
2013-09-07,44,70,44,Salif Kéïta,22.0,0,0
2013-09-07,44,70,70,Saladin Said,48.0,0,0
2013-09-07,44,70,70,Minyahil Teshome,61.0,0,0
2013-09-07,80,223,80,Mustapha Jarju,44.0,0,0
2013-09-07,80,223,80,Mustapha Jarju,51.0,0,0
2013-09-07,107,16,16,Rahid Amirguliyev,61.0,0,0
2013-09-07,107,16,107,Itay Shechter,73.0,0,0
2013-09-07,109,149,149,Youssef El-Arabi,52.0,0,0
2013-09-07,109,149,109,Didier Drogba,83.0,0,1
2013-09-07,160,269,160,Mahamane Cissé,35.0,0,0
2013-09-07,160,269,269,Fabrice N'Guessi,66.0,0,0
2013-09-07,160,269,160,Kamilou Daouda,70.0,0,0
2013-09-07,160,269,269,Ulrich Kapolongo,76.0,0,0
2013-09-07,161,132,161,Emmanuel Emenike,45.0,0,0
2013-09-07,161,132,161,Victor Moses,50.0,0,1
2013-09-07,197,236,197,Sadio Mané,85.0,0,0
2013-09-07,201,67,201,Moustapha Bangura,20.0,0,0
2013-09-07,201,67,201,Ibrahim Kargbo,38.0,0,1
2013-09-07,201,67,201,Alhassan Kamara,68.0,0,0
2013-09-07,201,67,67,Jimmy Bermúdez,85.0,0,0
2013-09-07,201,67,67,Juvenal Edjogo-Owono,88.0,0,0
2013-09-07,208,30,208,Kermit Erasmus,28.0,0,0
2013-09-07,208,30,208,Dean Furman,45.0,0,0
2013-09-07,208,30,30,Jerome Ramatlhakwane,73.0,0,0
2013-09-07,208,30,208,Bernard Parker,84.0,0,0
2013-09-07,208,30,208,Bernard Parker,89.0,0,1
2013-09-08,24,185,24,Mickaël Poté,36.0,0,0
2013-09-08,24,185,24,Babatounde Bello,53.0,0,0
2013-09-08,40,125,40,Aurélien Chedjou,41.0,0,0
2013-09-08,115,152,115,David Owino,6.0,0,0
2013-09-08,214,123,214,Bakri Almadina,2.0,0,0
2013-09-08,214,123,123,Tsepo Seturumane,45.0,0,0
2013-09-08,214,123,123,Tsepo Lekhoana,75.0,0,0
2013-09-08,214,123,123,Tsoanelo Koetle,77.0,0,0
2013-09-08,226,59,226,Lalawélé Atakora,35.0,0,0
2013-09-08,226,59,59,Patou Ebunga-Simbi,81.0,0,0
2013-09-08,226,59,226,Backer Aloenouvo,90.0,0,0
2013-09-08,252,150,252,Masimba Mambare,42.0,0,0
2013-09-08,252,150,150,Maninho,69.0,0,0
2013-09-10,4,135,4,Hillal Soudani,50.0,0,0
2013-09-10,6,155,155,Robin van Persie,50.0,0,0
2013-09-10,6,155,155,Robin van Persie,54.0,0,0
2013-09-10,12,60,60,Daniel Agger,73.0,0,1
2013-09-10,15,105,15,David Alaba,84.0,0,0
2013-09-10,21,75,21,Egor Filipenko,32.0,0,0
2013-09-10,21,75,75,Franck Ribéry,47.0,0,1
2013-09-10,21,75,21,Timofei Kalachev,57.0,0,0
2013-09-10,21,75,75,Franck Ribéry,64.0,0,0
2013-09-10,21,75,75,Samir Nasri,71.0,0,0
2013-09-10,21,75,75,Paul Pogba,73.0,0,0
2013-09-10,27,64,27,Jaime Arrascaita,47.0,0,0
2013-09-10,27,64,64,Felipe Caicedo,57.0,0,1
2013-09-10,57,205,205,Milivoje Novaković,12.0,0,0
2013-09-10,57,205,205,Josip Iličić,80.0,0,0
2013-09-10,65,92,92,Adam El-Abd,4.0,1,0
2013-09-10,65,92,65,Hossam Ghaly,38.0,0,0
2013-09-10,65,92,65,Mohamed Aboutrika,51.0,0,1
2013-09-10,65,92,92,Seydouba Soumah,57.0,0,0
2013-09-10,65,92,65,Mohamed Salah,83.0,0,0
2013-09-10,65,92,65,Amr Zaki,86.0,0,0
2013-09-10,72,82,82,Per Mertesacker,22.0,0,0
2013-09-10,72,82,82,Mesut Özil,74.0,0,1
2013-09-10,72,82,82,Thomas Müller,84.0,0,0
